StoreName,Event,occupancy,Start hr,Start Min,End hr,End Min,Day Start,Month Start,	Year Start
652,Ev20240310652,true,10,30,17,0,10,3,2024
661,Ev20240310661,true,10,30,17,0,10,3,2024
671,Ev20240310671,true,11,30,18,0,10,3,2024
671,Ev20240311671,true,9,0,21,30,11,3,2024
671,Ev20240312671,true,9,0,21,30,12,3,2024
671,Ev20240313671,true,9,0,21,30,13,3,2024
671,Ev20240314671,true,9,0,21,30,14,3,2024
671,Ev20240315671,true,9,0,21,30,15,3,2024
671,Ev20240316671,true,9,0,21,30,16,3,2024
477,Ev20240310477,true,10,30,17,0,10,3,2024
482,Ev20240310482,true,10,30,17,0,10,3,2024
497,Ev20240310497,true,10,30,17,0,10,3,2024
499,Ev20240310499,true,10,30,17,0,10,3,2024
546,Ev20240310546,true,10,30,16,30,10,3,2024
572,Ev20240310572,true,10,15,16,30,10,3,2024
572,Ev20240311572,true,9,0,17,30,11,3,2024
572,Ev20240312572,true,9,0,17,30,12,3,2024
572,Ev20240313572,true,9,0,18,0,13,3,2024
572,Ev20240314572,true,9,0,18,0,14,3,2024
572,Ev20240315572,true,9,0,18,0,15,3,2024
604,Ev20240310604,true,10,0,16,30,10,3,2024
604,Ev20240311604,true,8,30,17,30,11,3,2024
604,Ev20240312604,true,8,30,17,30,12,3,2024
604,Ev20240313604,true,8,30,17,30,13,3,2024
604,Ev20240314604,true,8,30,17,30,14,3,2024
604,Ev20240315604,true,8,30,17,30,15,3,2024
604,Ev20240316604,true,8,30,17,30,16,3,2024
624,Ev20240310624,true,10,30,17,0,10,3,2024
624,Ev20240311624,true,8,30,18,0,11,3,2024
624,Ev20240312624,true,8,30,18,0,12,3,2024
624,Ev20240313624,true,8,30,18,0,13,3,2024
624,Ev20240314624,true,8,30,20,0,14,3,2024
624,Ev20240315624,true,8,30,18,0,15,3,2024
624,Ev20240316624,true,8,30,18,0,16,3,2024
627,Ev20240310627,true,11,0,17,0,10,3,2024
627,Ev20240311627,true,8,30,17,30,11,3,2024
627,Ev20240312627,true,8,30,17,30,12,3,2024
627,Ev20240313627,true,8,30,17,30,13,3,2024
627,Ev20240314627,true,8,30,20,0,14,3,2024
627,Ev20240315627,true,8,30,17,30,15,3,2024
627,Ev20240316627,true,8,30,17,30,16,3,2024
628,Ev20240310628,true,10,30,17,0,10,3,2024
648,Ev20240310648,true,10,0,16,30,10,3,2024
691,Ev20240310691,true,10,30,16,30,10,3,2024
